date,city,precipitation,avg_temp,temp_max,temp_min,humidity,wind_speed,weather_condition,season
2024-04-01,Mumbai,0.0,29.3,33.4,24.4,69.2,13.7,Clear,Summer
2024-04-02,Mumbai,0.0,33.4,36.6,30.2,66.6,19.6,Clear,Summer
2024-04-03,Mumbai,0.0,31.8,34.3,29.6,65.7,13.7,Clear,Summer
2024-04-04,Mumbai,0.0,34.3,36.9,29.9,76.5,5.2,Clear,Summer
2024-04-05,Mumbai,5.0,28.6,32.1,25.1,77.4,12.5,Clear,Summer
2024-04-06,Mumbai,0.0,31.5,34.5,27.7,78.0,8.9,Clear,Summer
2024-04-07,Mumbai,0.0,35.0,37.4,31.3,68.4,17.0,Clear,Summer
2024-04-08,Mumbai,0.0,32.3,36.5,30.0,77.8,11.0,Clear,Summer
2024-04-09,Mumbai,0.0,32.4,37.3,28.7,66.8,7.7,Clear,Summer
2024-04-10,Mumbai,1.0,33.7,38.2,29.6,74.6,6.0,Clear,Summer
2024-04-11,Mumbai,0.0,29.8,34.1,27.7,76.3,16.6,Clear,Summer
2024-04-12,Mumbai,0.0,32.7,35.2,30.5,77.9,7.7,Clear,Summer
2024-04-13,Mumbai,0.0,31.2,36.0,27.1,79.5,5.5,Clear,Summer
2024-04-14,Mumbai,0.0,31.4,33.4,29.2,78.6,15.6,Clear,Summer
2024-04-15,Mumbai,0.0,30.0,34.3,25.6,65.8,5.3,Clear,Summer
2024-04-16,Mumbai,0.0,33.1,36.6,30.5,77.5,6.9,Clear,Summer
2024-04-17,Mumbai,0.0,30.7,35.3,27.2,75.9,11.7,Clear,Summer
2024-04-18,Mumbai,0.0,30.1,33.3,25.3,69.7,14.9,Clear,Summer
2024-04-19,Mumbai,0.0,33.7,35.9,31.4,65.9,17.0,Clear,Summer
2024-04-20,Mumbai,0.0,34.3,38.8,30.8,74.7,5.4,Clear,Summer
2024-04-21,Mumbai,1.0,32.9,35.3,29.6,66.1,12.0,Clear,Summer
2024-04-22,Mumbai,0.0,28.5,32.6,24.3,71.5,17.6,Clear,Summer
2024-04-23,Mumbai,0.0,34.1,37.1,31.0,74.1,19.0,Clear,Summer
2024-04-24,Mumbai,0.0,33.3,36.1,28.4,73.8,5.8,Clear,Summer
2024-04-25,Mumbai,0.0,33.9,36.1,30.9,70.5,19.8,Clear,Summer
2024-04-26,Mumbai,0.0,33.1,35.3,30.4,70.1,18.5,Clear,Summer
2024-04-27,Mumbai,0.0,31.5,35.1,28.0,68.7,7.3,Clear,Summer
2024-04-28,Mumbai,1.0,33.7,38.1,31.5,67.8,13.6,Clear,Summer
2024-04-29,Mumbai,0.0,29.2,31.3,26.3,66.9,19.2,Clear,Summer
2024-04-30,Mumbai,0.0,28.2,31.5,25.1,65.9,15.9,Clear,Summer
2024-05-01,Mumbai,0.0,33.4,38.4,30.4,75.7,9.7,Clear,Summer
2024-05-02,Mumbai,0.0,28.3,30.9,23.3,78.3,15.1,Clear,Summer
2024-05-03,Mumbai,0.0,29.2,32.9,26.7,75.0,16.1,Clear,Summer
2024-05-04,Mumbai,0.0,34.2,37.5,30.3,72.0,12.5,Clear,Summer
2024-05-05,Mumbai,0.0,30.5,34.2,28.2,77.9,19.6,Clear,Summer
2024-05-06,Mumbai,0.0,30.6,34.5,25.8,66.7,5.6,Clear,Summer
2024-05-07,Mumbai,0.0,28.9,32.7,25.8,68.8,6.6,Clear,Summer
2024-05-08,Mumbai,0.0,33.8,38.1,28.9,78.6,12.5,Clear,Summer
2024-05-09,Mumbai,0.0,30.7,33.6,27.5,75.2,16.3,Clear,Summer
2024-05-10,Mumbai,0.0,29.1,33.9,25.2,72.5,9.2,Clear,Summer
2024-05-11,Mumbai,1.0,28.5,30.6,25.0,72.1,14.6,Clear,Summer
2024-05-12,Mumbai,0.0,28.9,32.1,25.8,68.6,5.3,Clear,Summer
2024-05-13,Mumbai,0.0,32.8,35.2,29.1,79.9,6.1,Clear,Summer
2024-05-14,Mumbai,0.0,33.6,36.5,29.3,75.7,14.3,Clear,Summer
2024-05-15,Mumbai,0.0,28.7,33.2,23.8,70.9,9.6,Clear,Summer
2024-05-16,Mumbai,0.0,32.9,35.3,30.7,75.8,6.0,Clear,Summer
2024-05-17,Mumbai,0.0,29.3,33.3,26.0,75.2,13.2,Clear,Summer
2024-05-18,Mumbai,0.0,28.1,30.5,25.8,75.9,8.1,Clear,Summer
2024-05-19,Mumbai,0.0,31.1,35.3,27.5,69.4,15.6,Clear,Summer
2024-05-20,Mumbai,1.0,32.6,35.5,29.8,68.1,12.6,Clear,Summer
2024-05-21,Mumbai,5.0,34.5,38.8,30.7,70.6,8.3,Clear,Summer
2024-05-22,Mumbai,0.0,34.9,38.8,32.6,78.1,19.8,Clear,Summer
2024-05-23,Mumbai,0.0,32.5,35.6,28.3,79.2,15.1,Clear,Summer
2024-05-24,Mumbai,0.0,30.7,34.2,28.5,75.0,15.8,Clear,Summer
2024-05-25,Mumbai,0.0,32.0,36.2,29.9,67.4,13.7,Clear,Summer
2024-05-26,Mumbai,0.0,28.9,32.3,24.8,78.1,17.1,Clear,Summer
2024-05-27,Mumbai,0.0,32.9,36.0,29.9,75.4,6.9,Clear,Summer
2024-05-28,Mumbai,0.0,28.3,31.1,25.9,76.0,16.3,Clear,Summer
2024-05-29,Mumbai,0.0,29.7,32.6,26.9,71.4,5.5,Clear,Summer
2024-05-30,Mumbai,5.0,28.5,30.8,23.6,78.6,16.1,Clear,Summer
2024-05-31,Mumbai,0.0,34.7,37.3,30.9,76.2,11.6,Clear,Summer
2024-06-01,Mumbai,112.16,30.3,34.0,27.7,85.1,7.7,Heavy Rain,Monsoon
2024-06-02,Mumbai,78.42,30.8,34.6,27.2,88.5,11.7,Heavy Rain,Monsoon
2024-06-03,Mumbai,113.85,26.8,31.4,23.9,95.5,5.6,Heavy Rain,Monsoon
2024-06-04,Mumbai,110.33,28.1,32.4,23.6,90.2,14.3,Heavy Rain,Monsoon
2024-06-05,Mumbai,87.1,28.4,33.1,24.5,80.5,10.5,Heavy Rain,Monsoon
2024-06-06,Mumbai,125.34,31.7,34.6,29.5,85.4,9.2,Heavy Rain,Monsoon
2024-06-07,Mumbai,117.31,29.1,31.6,24.8,87.4,13.5,Heavy Rain,Monsoon
2024-06-08,Mumbai,84.4,30.2,33.5,25.7,94.3,8.6,Heavy Rain,Monsoon
2024-06-09,Mumbai,72.0,29.3,31.8,24.9,91.4,11.8,Heavy Rain,Monsoon
2024-06-10,Mumbai,149.32,28.0,31.9,24.9,81.4,12.1,Heavy Rain,Monsoon
2024-06-11,Mumbai,79.38,26.3,29.1,23.5,84.7,12.0,Heavy Rain,Monsoon
2024-06-12,Mumbai,71.65,28.2,32.1,24.2,94.5,18.2,Heavy Rain,Monsoon
2024-06-13,Mumbai,79.14,30.8,33.6,26.1,80.9,19.1,Heavy Rain,Monsoon
2024-06-14,Mumbai,73.49,27.7,32.2,24.4,85.7,18.2,Heavy Rain,Monsoon
2024-06-15,Mumbai,51.77,29.3,31.5,26.2,93.5,8.3,Heavy Rain,Monsoon
2024-06-16,Mumbai,97.56,31.4,34.2,26.9,83.1,12.4,Heavy Rain,Monsoon
2024-06-17,Mumbai,86.55,26.5,31.2,22.9,87.3,19.5,Heavy Rain,Monsoon
2024-06-18,Mumbai,65.94,27.6,30.9,23.5,95.6,10.9,Heavy Rain,Monsoon
2024-06-19,Mumbai,44.33,28.6,31.7,23.8,83.1,19.4,Rainy,Monsoon
2024-06-20,Mumbai,124.2,29.5,32.2,25.9,97.0,12.4,Heavy Rain,Monsoon
2024-06-21,Mumbai,67.86,28.1,32.9,25.1,88.4,9.0,Heavy Rain,Monsoon
2024-06-22,Mumbai,61.93,28.3,33.3,24.7,94.7,7.7,Heavy Rain,Monsoon
2024-06-23,Mumbai,135.25,30.4,32.8,25.8,88.5,9.8,Heavy Rain,Monsoon
2024-06-24,Mumbai,73.39,26.7,30.1,23.9,95.9,18.7,Heavy Rain,Monsoon
2024-06-25,Mumbai,20.22,27.4,30.8,22.8,91.1,6.3,Rainy,Monsoon
2024-06-26,Mumbai,120.82,27.6,32.5,24.7,85.8,14.6,Heavy Rain,Monsoon
2024-06-27,Mumbai,13.71,28.9,31.0,26.2,87.5,6.6,Rainy,Monsoon
2024-06-28,Mumbai,13.37,27.0,30.2,23.4,84.2,8.2,Rainy,Monsoon
2024-06-29,Mumbai,127.33,30.2,34.0,26.3,80.0,17.0,Heavy Rain,Monsoon
2024-06-30,Mumbai,94.05,28.3,30.5,26.0,90.2,7.5,Heavy Rain,Monsoon
2024-07-01,Mumbai,110.03,31.3,34.2,27.1,94.0,10.6,Heavy Rain,Monsoon
2024-07-02,Mumbai,57.44,29.8,32.4,25.4,83.7,6.5,Heavy Rain,Monsoon
2024-07-03,Mumbai,41.12,31.2,33.4,28.5,86.4,11.0,Rainy,Monsoon
2024-07-04,Mumbai,141.69,26.2,30.0,22.9,94.6,19.2,Heavy Rain,Monsoon
2024-07-05,Mumbai,54.52,31.3,35.9,28.4,90.8,13.7,Heavy Rain,Monsoon
2024-07-06,Mumbai,41.14,30.6,32.8,26.3,84.1,8.8,Rainy,Monsoon
2024-07-07,Mumbai,82.24,31.0,33.8,27.6,85.6,11.2,Heavy Rain,Monsoon
2024-07-08,Mumbai,57.99,31.6,35.6,28.6,97.1,14.7,Heavy Rain,Monsoon
2024-07-09,Mumbai,14.0,29.7,32.4,26.2,95.8,15.6,Rainy,Monsoon
2024-07-10,Mumbai,22.64,29.0,33.1,25.5,89.1,12.5,Rainy,Monsoon
2024-07-11,Mumbai,73.08,29.1,33.5,26.6,88.2,17.9,Heavy Rain,Monsoon
2024-07-12,Mumbai,15.48,27.7,29.8,23.9,87.6,9.6,Rainy,Monsoon
2024-07-13,Mumbai,35.85,28.3,32.6,25.5,90.8,6.1,Rainy,Monsoon
2024-07-14,Mumbai,13.14,26.5,29.2,22.9,80.4,19.9,Rainy,Monsoon
2024-07-15,Mumbai,7.91,30.6,33.0,28.4,81.5,13.4,Clear,Monsoon
2024-07-16,Mumbai,92.76,27.1,29.6,22.9,83.0,11.9,Heavy Rain,Monsoon
2024-07-17,Mumbai,117.49,28.4,32.8,24.4,88.3,5.9,Heavy Rain,Monsoon
2024-07-18,Mumbai,112.79,27.3,30.2,23.9,92.7,17.4,Heavy Rain,Monsoon
2024-07-19,Mumbai,102.9,26.2,31.2,22.6,91.1,14.4,Heavy Rain,Monsoon
2024-07-20,Mumbai,47.81,31.2,33.8,26.8,88.3,18.6,Rainy,Monsoon
2024-07-21,Mumbai,70.04,26.7,28.8,22.9,81.9,16.9,Heavy Rain,Monsoon
2024-07-22,Mumbai,16.64,28.0,30.7,25.8,87.1,5.3,Rainy,Monsoon
2024-07-23,Mumbai,83.01,28.1,30.4,25.5,86.9,18.6,Heavy Rain,Monsoon
2024-07-24,Mumbai,75.9,28.9,32.7,25.6,83.8,8.4,Heavy Rain,Monsoon
2024-07-25,Mumbai,127.94,28.3,32.0,24.8,97.4,15.1,Heavy Rain,Monsoon
2024-07-26,Mumbai,109.73,29.8,33.8,26.1,92.7,18.4,Heavy Rain,Monsoon
2024-07-27,Mumbai,6.96,31.3,33.5,28.6,80.5,7.0,Clear,Monsoon
2024-07-28,Mumbai,15.1,30.9,35.8,28.5,92.3,18.8,Rainy,Monsoon
2024-07-29,Mumbai,106.46,28.5,31.3,26.3,85.8,5.7,Heavy Rain,Monsoon
2024-07-30,Mumbai,23.94,27.8,29.9,24.7,84.4,7.3,Rainy,Monsoon
2024-07-31,Mumbai,79.02,27.5,31.3,23.3,86.2,17.8,Heavy Rain,Monsoon
2024-08-01,Mumbai,121.52,31.9,34.9,28.7,92.4,16.8,Heavy Rain,Monsoon
2024-08-02,Mumbai,149.74,27.6,32.3,24.9,87.9,10.8,Heavy Rain,Monsoon
2024-08-03,Mumbai,7.43,26.7,31.0,23.8,96.2,19.3,High Humidity,Monsoon
2024-08-04,Mumbai,148.39,30.3,34.0,27.1,81.7,7.5,Heavy Rain,Monsoon
2024-08-05,Mumbai,143.78,27.9,31.3,23.5,96.4,8.3,Heavy Rain,Monsoon
2024-08-06,Mumbai,102.52,27.9,30.9,25.3,94.9,17.8,Heavy Rain,Monsoon
2024-08-07,Mumbai,113.86,30.3,32.5,25.8,81.1,5.7,Heavy Rain,Monsoon
2024-08-08,Mumbai,18.14,30.3,33.9,26.1,90.9,12.1,Rainy,Monsoon
2024-08-09,Mumbai,6.93,31.4,34.5,27.9,84.1,7.9,Clear,Monsoon
2024-08-10,Mumbai,119.93,27.0,29.8,23.5,83.0,5.3,Heavy Rain,Monsoon
2024-08-11,Mumbai,54.97,30.0,32.5,27.5,92.5,7.3,Heavy Rain,Monsoon
2024-08-12,Mumbai,81.86,28.8,31.8,25.1,86.4,9.6,Heavy Rain,Monsoon
2024-08-13,Mumbai,117.09,29.1,32.2,24.3,91.5,17.4,Heavy Rain,Monsoon
2024-08-14,Mumbai,143.67,29.8,34.8,27.6,93.9,17.6,Heavy Rain,Monsoon
2024-08-15,Mumbai,131.35,30.7,32.7,28.2,93.4,12.4,Heavy Rain,Monsoon
2024-08-16,Mumbai,55.05,27.8,31.6,24.1,85.6,16.1,Heavy Rain,Monsoon
2024-08-17,Mumbai,128.49,30.5,33.5,26.6,97.6,14.7,Heavy Rain,Monsoon
2024-08-18,Mumbai,97.21,30.6,33.9,25.8,93.6,7.0,Heavy Rain,Monsoon
2024-08-19,Mumbai,87.76,29.3,33.2,25.6,96.7,11.1,Heavy Rain,Monsoon
2024-08-20,Mumbai,110.88,30.4,34.6,25.7,89.3,13.2,Heavy Rain,Monsoon
2024-08-21,Mumbai,62.85,26.5,28.7,22.6,94.9,9.3,Heavy Rain,Monsoon
2024-08-22,Mumbai,113.43,31.4,34.6,28.6,90.0,12.6,Heavy Rain,Monsoon
2024-08-23,Mumbai,128.13,29.3,31.6,25.2,81.4,7.8,Heavy Rain,Monsoon
2024-08-24,Mumbai,88.37,28.2,31.6,24.3,93.8,16.8,Heavy Rain,Monsoon
2024-08-25,Mumbai,30.22,27.8,32.6,24.4,94.6,15.5,Rainy,Monsoon
2024-08-26,Mumbai,69.27,27.4,29.6,22.8,80.8,9.1,Heavy Rain,Monsoon
2024-08-27,Mumbai,28.54,28.7,33.7,24.7,83.3,6.9,Rainy,Monsoon
2024-08-28,Mumbai,55.21,29.0,33.6,24.3,96.7,17.2,Heavy Rain,Monsoon
2024-08-29,Mumbai,42.57,29.9,32.4,27.1,80.1,17.9,Rainy,Monsoon
2024-08-30,Mumbai,21.12,28.8,32.5,26.3,87.8,14.8,Rainy,Monsoon
2024-08-31,Mumbai,64.08,31.0,34.5,26.6,96.7,7.6,Heavy Rain,Monsoon
2024-09-01,Mumbai,79.92,29.5,33.2,25.1,89.8,15.1,Heavy Rain,Monsoon
2024-09-02,Mumbai,12.03,26.4,28.9,21.8,87.6,18.2,Rainy,Monsoon
2024-09-03,Mumbai,81.68,30.5,35.4,26.4,81.0,8.1,Heavy Rain,Monsoon
2024-09-04,Mumbai,23.22,27.9,31.5,23.0,80.2,19.3,Rainy,Monsoon
2024-09-05,Mumbai,99.35,29.1,31.7,25.9,90.2,15.4,Heavy Rain,Monsoon
2024-09-06,Mumbai,34.84,29.6,34.1,26.7,93.9,16.6,Rainy,Monsoon
2024-09-07,Mumbai,126.93,29.8,32.2,25.5,93.3,7.8,Heavy Rain,Monsoon
2024-09-08,Mumbai,34.99,29.9,34.5,27.4,80.7,13.6,Rainy,Monsoon
2024-09-09,Mumbai,112.31,30.7,34.4,27.0,84.3,9.7,Heavy Rain,Monsoon
2024-09-10,Mumbai,148.29,29.1,31.8,25.6,84.9,6.9,Heavy Rain,Monsoon
2024-09-11,Mumbai,106.98,27.7,30.9,25.0,93.4,10.9,Heavy Rain,Monsoon
2024-09-12,Mumbai,17.27,28.8,31.8,26.4,89.5,19.9,Rainy,Monsoon
2024-09-13,Mumbai,104.55,27.2,31.2,23.7,94.7,5.0,Heavy Rain,Monsoon
2024-09-14,Mumbai,134.39,29.3,32.8,27.2,88.3,13.3,Heavy Rain,Monsoon
2024-09-15,Mumbai,51.46,27.0,29.8,22.1,80.4,10.2,Heavy Rain,Monsoon
2024-09-16,Mumbai,79.03,26.8,31.4,22.1,85.6,12.2,Heavy Rain,Monsoon
2024-09-17,Mumbai,109.26,30.3,34.6,25.5,85.2,13.1,Heavy Rain,Monsoon
2024-09-18,Mumbai,22.76,31.6,35.5,27.8,89.5,14.3,Rainy,Monsoon
2024-09-19,Mumbai,97.92,28.9,33.2,25.6,94.6,16.3,Heavy Rain,Monsoon
2024-09-20,Mumbai,140.22,29.3,34.2,25.3,88.9,15.8,Heavy Rain,Monsoon
2024-09-21,Mumbai,63.8,26.9,31.5,22.4,83.4,6.3,Heavy Rain,Monsoon
2024-09-22,Mumbai,106.23,30.3,33.5,26.4,95.1,5.3,Heavy Rain,Monsoon
2024-09-23,Mumbai,59.74,30.1,32.6,27.6,82.1,6.8,Heavy Rain,Monsoon
2024-09-24,Mumbai,22.15,31.8,35.9,29.3,80.0,11.9,Rainy,Monsoon
2024-09-25,Mumbai,47.35,29.7,34.6,25.0,90.3,13.0,Rainy,Monsoon
2024-09-26,Mumbai,7.22,30.6,34.0,27.6,91.1,7.8,High Humidity,Monsoon
2024-09-27,Mumbai,119.43,28.2,31.4,25.7,91.0,14.5,Heavy Rain,Monsoon
2024-09-28,Mumbai,99.63,26.1,30.1,21.4,96.1,18.4,Heavy Rain,Monsoon
2024-09-29,Mumbai,138.49,27.4,31.6,25.0,94.6,19.0,Heavy Rain,Monsoon
2024-09-30,Mumbai,36.63,28.9,32.5,24.8,97.2,13.8,Rainy,Monsoon
2024-10-01,Mumbai,0.0,26.2,30.0,22.6,84.3,16.1,Clear,Post-Monsoon
2024-10-02,Mumbai,0.0,26.9,29.5,24.8,82.1,10.1,Clear,Post-Monsoon
2024-10-03,Mumbai,0.0,25.3,30.2,21.0,72.8,12.2,Clear,Post-Monsoon
2024-10-04,Mumbai,0.0,30.7,35.7,28.1,84.2,7.3,Clear,Post-Monsoon
2024-10-05,Mumbai,0.0,28.6,31.0,25.8,84.9,19.5,Clear,Post-Monsoon
2024-10-06,Mumbai,0.0,30.7,34.9,27.2,83.1,9.7,Clear,Post-Monsoon
2024-10-07,Mumbai,0.0,29.8,32.4,26.1,84.3,5.5,Clear,Post-Monsoon
2024-10-08,Mumbai,0.0,30.5,34.1,27.8,78.4,9.2,Clear,Post-Monsoon
2024-10-09,Mumbai,0.0,25.5,28.9,22.3,79.6,5.6,Clear,Post-Monsoon
2024-10-10,Mumbai,10.0,27.2,29.6,24.1,82.1,12.2,Clear,Post-Monsoon
2024-10-11,Mumbai,0.0,27.7,30.7,23.3,80.0,12.7,Clear,Post-Monsoon
2024-10-12,Mumbai,0.0,31.9,36.7,28.0,70.9,13.6,Clear,Post-Monsoon
2024-10-13,Mumbai,0.0,30.3,32.4,26.4,78.8,18.5,Clear,Post-Monsoon
2024-10-14,Mumbai,0.0,27.9,31.1,24.3,73.5,14.8,Clear,Post-Monsoon
2024-10-15,Mumbai,0.0,25.3,28.6,23.3,79.1,6.2,Clear,Post-Monsoon
2024-10-16,Mumbai,0.0,29.3,31.4,25.9,79.3,16.1,Clear,Post-Monsoon
2024-10-17,Mumbai,0.0,27.8,30.4,24.7,79.4,5.5,Clear,Post-Monsoon
2024-10-18,Mumbai,2.0,26.9,31.0,23.4,70.3,12.6,Clear,Post-Monsoon
2024-10-19,Mumbai,2.0,26.8,31.2,24.5,83.0,5.4,Clear,Post-Monsoon
2024-10-20,Mumbai,0.0,28.6,32.2,26.3,81.7,7.2,Clear,Post-Monsoon
2024-10-21,Mumbai,0.0,26.1,28.7,22.5,71.3,14.7,Clear,Post-Monsoon
2024-10-22,Mumbai,0.0,28.6,32.5,24.1,71.5,7.4,Clear,Post-Monsoon
2024-10-23,Mumbai,0.0,28.6,33.5,25.6,74.9,14.9,Clear,Post-Monsoon
2024-10-24,Mumbai,0.0,26.2,30.6,21.3,81.4,5.8,Clear,Post-Monsoon
2024-10-25,Mumbai,0.0,25.5,29.2,21.9,73.1,9.4,Clear,Post-Monsoon
2024-10-26,Mumbai,2.0,29.6,31.8,25.4,77.1,10.1,Clear,Post-Monsoon
2024-10-27,Mumbai,0.0,30.6,34.5,27.3,73.5,20.0,Clear,Post-Monsoon
2024-10-28,Mumbai,0.0,31.1,34.1,26.5,75.9,10.5,Clear,Post-Monsoon
2024-10-29,Mumbai,0.0,30.9,34.0,26.1,73.5,18.3,Clear,Post-Monsoon
2024-10-30,Mumbai,0.0,31.1,33.9,28.3,71.3,18.9,Clear,Post-Monsoon
2024-10-31,Mumbai,0.0,29.0,31.9,25.5,76.0,6.7,Clear,Post-Monsoon
2024-11-01,Mumbai,0.0,31.8,36.4,27.8,77.3,13.1,Clear,Post-Monsoon
2024-11-02,Mumbai,0.0,29.6,33.7,25.6,72.0,18.6,Clear,Post-Monsoon
2024-11-03,Mumbai,0.0,27.1,31.2,23.7,73.1,5.4,Clear,Post-Monsoon
2024-11-04,Mumbai,0.0,26.0,30.6,21.6,72.1,10.5,Clear,Post-Monsoon
2024-11-05,Mumbai,0.0,31.4,36.1,27.1,77.8,14.9,Clear,Post-Monsoon
2024-11-06,Mumbai,0.0,28.6,32.8,24.2,72.3,7.7,Clear,Post-Monsoon
2024-11-07,Mumbai,10.0,29.9,32.8,25.5,71.8,13.1,Clear,Post-Monsoon
2024-11-08,Mumbai,0.0,27.6,30.3,23.1,72.4,8.9,Clear,Post-Monsoon
2024-11-09,Mumbai,0.0,31.9,35.8,29.3,83.7,9.2,Clear,Post-Monsoon
2024-11-10,Mumbai,0.0,31.8,34.4,29.2,80.3,14.8,Clear,Post-Monsoon
2024-11-11,Mumbai,0.0,27.3,31.5,25.3,80.8,14.9,Clear,Post-Monsoon
2024-11-12,Mumbai,2.0,31.4,36.4,28.0,82.9,16.1,Clear,Post-Monsoon
2024-11-13,Mumbai,0.0,28.3,31.0,25.9,81.9,19.7,Clear,Post-Monsoon
2024-11-14,Mumbai,0.0,30.6,35.5,28.0,70.4,15.6,Clear,Post-Monsoon
2024-11-15,Mumbai,2.0,31.4,33.5,27.1,72.0,11.0,Clear,Post-Monsoon
2024-11-16,Mumbai,0.0,27.1,30.7,23.4,80.3,11.6,Clear,Post-Monsoon
2024-11-17,Mumbai,0.0,27.0,31.4,24.8,82.4,5.4,Clear,Post-Monsoon
2024-11-18,Mumbai,0.0,27.3,30.8,22.9,81.3,17.5,Clear,Post-Monsoon
2024-11-19,Mumbai,0.0,28.6,33.3,23.6,74.6,5.4,Clear,Post-Monsoon
2024-11-20,Mumbai,0.0,31.3,35.1,29.0,81.3,14.4,Clear,Post-Monsoon
2024-11-21,Mumbai,0.0,27.6,32.4,23.1,71.1,6.0,Clear,Post-Monsoon
2024-11-22,Mumbai,10.0,25.7,30.4,23.3,71.7,11.0,Clear,Post-Monsoon
2024-11-23,Mumbai,2.0,25.3,29.8,21.7,70.6,18.7,Clear,Post-Monsoon
2024-11-24,Mumbai,0.0,25.0,29.1,20.3,81.6,12.0,Clear,Post-Monsoon
2024-11-25,Mumbai,0.0,25.3,29.9,22.7,71.8,6.2,Clear,Post-Monsoon
2024-11-26,Mumbai,2.0,27.7,30.8,22.8,77.7,11.4,Clear,Post-Monsoon
2024-11-27,Mumbai,0.0,25.9,29.8,22.5,82.8,14.2,Clear,Post-Monsoon
2024-11-28,Mumbai,0.0,27.7,30.2,23.9,72.8,6.7,Clear,Post-Monsoon
2024-11-29,Mumbai,2.0,26.2,28.7,21.9,70.1,9.4,Clear,Post-Monsoon
2024-11-30,Mumbai,0.0,26.7,29.1,22.1,76.9,16.5,Clear,Post-Monsoon
2024-12-01,Mumbai,0.0,20.7,23.9,15.9,68.6,11.4,Clear,Winter
2024-12-02,Mumbai,0.0,22.6,26.0,19.7,69.6,15.6,Clear,Winter
2024-12-03,Mumbai,0.0,23.1,26.8,19.8,72.2,14.8,Clear,Winter
2024-12-04,Mumbai,0.0,20.9,25.5,16.2,70.9,17.0,Clear,Winter
2024-12-05,Mumbai,0.0,24.5,28.3,21.7,61.7,6.7,Clear,Winter
2024-12-06,Mumbai,0.0,26.3,31.3,24.1,63.9,15.6,Clear,Winter
2024-12-07,Mumbai,0.0,24.4,27.4,22.2,60.4,11.6,Clear,Winter
2024-12-08,Mumbai,0.0,20.6,24.0,17.2,68.3,8.8,Clear,Winter
2024-12-09,Mumbai,0.0,21.3,24.1,19.1,60.8,14.1,Clear,Winter
2024-12-10,Mumbai,0.0,24.2,28.1,20.9,62.1,16.0,Clear,Winter
2024-12-11,Mumbai,0.0,26.8,29.4,23.2,65.1,12.9,Clear,Winter
2024-12-12,Mumbai,0.0,25.1,29.5,21.6,65.4,8.5,Clear,Winter
2024-12-13,Mumbai,0.0,21.0,23.1,16.3,66.3,16.2,Clear,Winter
2024-12-14,Mumbai,0.0,26.8,31.1,24.8,74.4,6.0,Clear,Winter
2024-12-15,Mumbai,0.5,24.7,28.8,20.6,60.9,14.4,Clear,Winter
2024-12-16,Mumbai,0.0,27.9,29.9,23.9,73.0,12.6,Clear,Winter
2024-12-17,Mumbai,0.0,27.6,30.6,24.1,71.6,6.8,Clear,Winter
2024-12-18,Mumbai,0.0,20.7,22.8,15.9,60.7,14.7,Clear,Winter
2024-12-19,Mumbai,0.0,20.7,23.8,16.8,70.0,11.3,Clear,Winter
2024-12-20,Mumbai,0.5,23.4,26.1,18.7,64.0,18.1,Clear,Winter
2024-12-21,Mumbai,0.0,25.1,30.0,21.9,66.6,19.8,Clear,Winter
2024-12-22,Mumbai,0.0,25.5,29.1,23.2,69.4,10.5,Clear,Winter
2024-12-23,Mumbai,0.0,22.7,25.9,20.0,71.9,9.1,Clear,Winter
2024-12-24,Mumbai,0.0,25.7,27.8,22.6,70.7,16.1,Clear,Winter
2024-12-25,Mumbai,0.0,26.7,31.5,24.4,67.7,10.8,Clear,Winter
2024-12-26,Mumbai,0.0,21.9,24.7,19.8,71.8,9.9,Clear,Winter
2024-12-27,Mumbai,0.0,24.7,28.2,21.9,61.1,13.1,Clear,Winter
2024-12-28,Mumbai,0.0,22.8,25.0,20.2,62.5,11.4,Clear,Winter
2024-12-29,Mumbai,0.0,21.5,24.4,16.6,62.9,6.1,Clear,Winter
2024-12-30,Mumbai,0.0,25.8,28.2,22.7,70.1,10.4,Clear,Winter
2024-12-31,Mumbai,0.0,23.0,25.5,20.5,68.3,16.8,Clear,Winter
2023-01-01,Bangalore,0.0,21.9,26.7,19.4,60.6,19.4,Clear,Winter
2023-01-02,Bangalore,0.0,16.6,21.1,12.6,66.6,12.8,Clear,Winter
2023-01-03,Bangalore,0.0,24.8,29.5,21.5,59.7,11.7,Clear,Winter
2023-01-04,Bangalore,0.0,24.1,28.2,21.6,57.1,11.2,Clear,Winter
2023-01-05,Bangalore,0.0,23.6,26.5,21.5,68.3,8.9,Clear,Winter
2023-01-06,Bangalore,0.0,21.4,24.5,17.0,59.1,18.9,Clear,Winter
2023-01-07,Bangalore,0.0,22.4,25.7,17.5,67.6,5.7,Clear,Winter
2023-01-08,Bangalore,0.0,20.2,23.2,17.6,67.8,16.9,Clear,Winter
2023-01-09,Bangalore,0.0,23.3,25.9,21.2,58.8,15.7,Clear,Winter
2023-01-10,Bangalore,0.0,16.2,18.5,12.5,64.2,10.2,Clear,Winter
2023-01-11,Bangalore,0.0,22.8,25.0,20.6,67.1,8.3,Clear,Winter
2023-01-12,Bangalore,0.0,24.3,28.2,19.6,69.7,11.2,Clear,Winter
2023-01-13,Bangalore,0.0,18.6,21.0,14.1,60.9,11.8,Clear,Winter
2023-01-14,Bangalore,0.0,18.1,21.1,13.3,57.3,13.6,Clear,Winter
