weather_condition,route_id,route_name,city,avg_delay,occurrences
Windy,Shuttle-ForgeParkWalpole,Forge Park/495 - Walpole,Boston,1.08,83
Windy,Shuttle-FraminghamSouthStationExpress,Framingham - South Station (Express),Boston,1.08,83
Windy,Shuttle-FraminghamWorcester,Worcester - Framingham,Boston,1.08,83
Windy,Shuttle-GovernmentCenterMedfordViaUnionSq,Medford/Tufts - Government Center via Union Square,Boston,1.08,83
Windy,Shuttle-HarvardSouthStation,Harvard - South Station,Boston,1.08,83
Windy,Shuttle-HeathPark,Heath Street - Park Street,Boston,1.08,83
Windy,Shuttle-LynnSwampscott,Lynn - Swampscott,Boston,1.08,83
Windy,Shuttle-NewburyportSalemLocal,Newburyport - Salem (Local),Boston,1.08,83
Windy,Shuttle-NewtonHighlandsRiverside,Riverside - Newton Highlands,Boston,1.08,83
Windy,Shuttle-NewtonHighlandsStMarysKenmore,Newton Highlands - Kenmore via Saint Mary's Street,Boston,1.08,83
Windy,Shuttle-TFGreenWickfordJunction,Wickford Junction - TF Green Airport,Boston,1.08,83
Windy,100,Elm Street - Wellington Station,Boston,1.07,83
Windy,103,West 103rd,Chicago,1.07,71
Windy,106,Lebanon Loop - Wellington Station,Boston,1.07,83
Windy,11,Lincoln,Chicago,1.07,71
Windy,121,Union/Streeterville Express,Chicago,1.07,71
Windy,126,Jackson,Chicago,1.07,71
Windy,135,Clarendon/LaSalle Express,Chicago,1.07,71
Windy,147,Outer DuSable Lake Shore Express,Chicago,1.07,71
Windy,151,Sheridan,Chicago,1.07,71
Windy,157,Streeterville/Taylor,Chicago,1.07,71
Windy,16,Forest Hills Station - Andrew Station or Harbor Point,Boston,1.07,83
Windy,171,U. of Chicago/Hyde Park,Chicago,1.07,71
Windy,18,16th/18th,Chicago,1.07,71
Windy,202,Fields Corner Loop via Adams Street,Boston,1.07,83
Windy,220,Hingham Depot - Quincy Center Station,Boston,1.07,83
Windy,222,East Weymouth - Quincy Center Station,Boston,1.07,83
Windy,230,Montello Station - Quincy Center Station,Boston,1.07,83
Windy,238,Holbrook/Randolph Station - Quincy Center Station,Boston,1.07,83
Windy,240,Avon Square - Ashmont Station,Boston,1.07,83
Windy,29,Mattapan Station - Jackson Square Station,Boston,1.07,83
Windy,29,State,Chicago,1.07,71
Windy,35,31st/35th,Chicago,1.07,71
Windy,35,Dedham Mall or Stimson Street - Forest Hills Station,Boston,1.07,83
Windy,37,Baker Street & Vermont Street - Forest Hills Station,Boston,1.07,83
Windy,40,Georgetowne - Forest Hills Station,Boston,1.07,83
Windy,4050,Georgetowne - Forest Hills Station,Boston,1.07,83
Windy,426,"Central Square, Lynn - Haymarket or Wonderland Station",Boston,1.07,83
Windy,436,"Liberty Tree Mall - Central Square, Lynn via Goodwin Circle",Boston,1.07,83
Windy,48,South Damen,Chicago,1.07,71
Windy,53A,South Pulaski,Chicago,1.07,71
Windy,553,Roberts - Newton Corner,Boston,1.07,83
Windy,558,Riverside Station - Newton Corner,Boston,1.07,83
Windy,57,Watertown Yard - Kenmore Station,Boston,1.07,83
Windy,59,59th/61st,Chicago,1.07,71
Windy,62,Archer,Chicago,1.07,71
Windy,67,Turkey Hill - Alewife Station,Boston,1.07,83
Windy,68,Harvard Square - Kendall/MIT Station,Boston,1.07,83
Windy,7,Harrison,Chicago,1.07,71
Windy,712,Point Shirley - Orient Heights Station via Revere Street,Boston,1.07,83
Windy,713,Point Shirley - Orient Heights Station via Winthrop Center,Boston,1.07,83
Windy,716,Cobbs Corner - Mattapan Station,Boston,1.07,83
Windy,76,Lincoln Lab - Alewife Station,Boston,1.07,83
Windy,79,79th,Chicago,1.07,71
Windy,8,Harbor Point - Kenmore Station,Boston,1.07,83
Windy,80,Arlington Center - Lechmere Station,Boston,1.07,83
Windy,82,Kimball/Homan,Chicago,1.07,71
Windy,89,Clarendon Hill or Davis Station - Sullivan Square Station,Boston,1.07,83
Windy,90,Davis Station - Assembly Row,Boston,1.07,83
Windy,91,Austin,Chicago,1.07,71
Windy,91,"Sullivan Square Station - Central Square, Cambridge",Boston,1.07,83
Windy,97,Skokie,Chicago,1.07,71
Windy,CR-Fitchburg,Fitchburg Line,Boston,1.07,83
Windy,CR-Greenbush,Greenbush Line,Boston,1.07,83
Windy,CR-Haverhill,Haverhill Line,Boston,1.07,83
Windy,Green-D,Green Line D,Boston,1.07,83
Windy,J14,Jeffery Jump,Chicago,1.07,71
Windy,Red,Red Line,Chicago,1.07,71
Windy,Shuttle-AirportMaverick,Airport - Maverick,Boston,1.07,83
Windy,Shuttle-AlewifeHarvardViaHolyoke,Alewife - Harvard via Holyoke Street,Boston,1.07,83
Windy,Shuttle-AlewifeKendallExpress,Alewife - Kendall/MIT via Porter (Express),Boston,1.07,83
Windy,Shuttle-AshmontJFKUMass,Ashmont - JFK/UMass (Shuttle),Boston,1.07,83
Windy,Shuttle-AshmontParkStreetViaPostOffice,Ashmont - Park Street via Post Office,Boston,1.07,83
Windy,Shuttle-AttleboroProvidenceExpress,Providence - Attleboro (Express),Boston,1.07,83
Windy,Shuttle-BabcockBackBay,Babcock Street - Back Bay,Boston,1.07,83
Windy,Shuttle-BackBayFraminghamExpress,Framingham - Back Bay (Express),Boston,1.07,83
Windy,Shuttle-BackBayRuggles,Ruggles - Back Bay,Boston,1.07,83
Windy,Shuttle-BackBayStMarys,Saint Mary's Street - Back Bay,Boston,1.07,83
Windy,Shuttle-BallardvaleMaldenCenter,Ballardvale - Malden Center,Boston,1.07,83
Windy,Shuttle-BostonCollegeWashington,Boston College - Washington Street,Boston,1.07,83
Windy,Shuttle-BrooklineHillsKenmore,Brookline Hills - Kenmore,Boston,1.07,83
Windy,Shuttle-FenwayReservoir,Reservoir - Fenway,Boston,1.07,83
Windy,Shuttle-ForestHillsNewtonHighlands,Newton Highlands - Forest Hills,Boston,1.07,83
Windy,Shuttle-GreenbushNorthScituate,Greenbush - North Scituate,Boston,1.07,83
Windy,Shuttle-HarvardPark,Harvard - Park Street,Boston,1.07,83
Windy,Shuttle-HaymarketAirportExpress,Haymarket - Airport (Express),Boston,1.07,83
Windy,Shuttle-JFKParkStreetViaPostOffice,JFK/UMass - Park Street via Post Office,Boston,1.07,83
Windy,Shuttle-KenmoreBackBayViaCopley,Kenmore - Back Bay via Copley (Shuttle),Boston,1.07,83
Windy,Shuttle-KenmoreReservoir,Reservoir - Kenmore,Boston,1.07,83
Windy,Shuttle-LechmereNorthStation,Lechmere - North Station,Boston,1.07,83
Windy,Shuttle-NewtonHighlandsReservoir,Newton Highlands - Reservoir,Boston,1.07,83
Windy,Shuttle-NorthBillericaLowell,Lowell - North Billerica,Boston,1.07,83
Windy,Shuttle-NorthLeominsterWachusett,Wachusett - North Leominster,Boston,1.07,83
Windy,Shuttle-OakGroveRockportExpress,Rockport - Oak Grove (Express),Boston,1.07,83
Windy,Shuttle-RiversideKenmore,Riverside - Kenmore (Shuttle),Boston,1.07,83
Windy,Shuttle-ShirleyWachusett,Wachusett - Shirley,Boston,1.07,83
Windy,Shuttle-StateSullivan,Sullivan Square - State,Boston,1.07,83
Windy,Shuttle-WonderlandAirport,Wonderland - Airport (Shuttle),Boston,1.07,83
Windy,1,Bronzeville/Union Station,Chicago,1.06,71
Windy,101,Malden Center Station - Sullivan Square Station via Winter Hill,Boston,1.06,83
Windy,106,East 103rd,Chicago,1.06,71
Windy,108,Linden Square - Wellington Station,Boston,1.06,83
Windy,11,City Point - Chauncy Street & Summer Street,Boston,1.06,83
Windy,112,Wellington Station - Wood Island Station,Boston,1.06,83
Windy,134,Stockton/LaSalle Express,Chicago,1.06,71
Windy,169,69th/UPS Express,Chicago,1.06,71
Windy,20,Madison,Chicago,1.06,71
Windy,21,Ashmont Station - Forest Hills Station,Boston,1.06,83
Windy,22,Ashmont Station - Ruggles Station via Talbot Ave,Boston,1.06,83
Windy,22,Clark,Chicago,1.06,71
Windy,26,Ashmont Station - Norfolk Street Loop,Boston,1.06,83
Windy,34,South Michigan,Chicago,1.06,71
Windy,34E,Walpole Center - Forest Hills Station,Boston,1.06,83
Windy,36,Millennium Park or VA Hospital - Forest Hills Station,Boston,1.06,83
Windy,38,Wren Street - Forest Hills Station,Boston,1.06,83
Windy,4,Cottage Grove,Chicago,1.06,71
Windy,430,Saugus Center - Malden Center Station,Boston,1.06,83
Windy,45,Franklin Park - Ruggles Station,Boston,1.06,83
Windy,47,"Central Square, Cambridge - Broadway Station",Boston,1.06,83
Windy,504,Watertown Yard - Federal Street & Franklin Street,Boston,1.06,83
Windy,52,Dedham Mall - Watertown Yard,Boston,1.06,83
Windy,52,Kedzie,Chicago,1.06,71
Windy,54A,North Cicero/Skokie Blvd.,Chicago,1.06,71
Windy,556,Waltham Highlands - Newton Corner,Boston,1.06,83
Windy,55N,55th/Narragansett,Chicago,1.06,71
Windy,64,Oak Square - University Park or Kendall/MIT Station,Boston,1.06,83
Windy,6X,Pelham Bay Park Express,New York,1.06,67
Windy,708,Beth Israel Deaconess Hospital - Andrew Station,Boston,1.06,83
Windy,714,"Pemberton Point, Hull - Station Street, Hingham",Boston,1.06,83
Windy,743,Chelsea Station - South Station,Boston,1.06,83
Windy,747,Sullivan Square Station - Ruggles Station,Boston,1.06,83
Windy,751,Nubian Station - South Station,Boston,1.06,83
Windy,83,"Rindge Avenue - Central Square, Cambridge",Boston,1.06,83
Windy,84,Peterson,Chicago,1.06,71
Windy,86,Harvard Square - Reservoir Station,Boston,1.06,83
Windy,87,Clarendon Hill or Arlington Center - Lechmere Station,Boston,1.06,83
Windy,88,Clarendon Hill - Lechmere Station,Boston,1.06,83
Windy,88,Higgins,Chicago,1.06,71
Windy,8A,South Halsted,Chicago,1.06,71
Windy,9,Ashland,Chicago,1.06,71
Windy,92,Foster,Chicago,1.06,71
Windy,93,Sullivan Square Station - Downtown via Bunker Hill Street,Boston,1.06,83
Windy,95,West Medford or Arlington Center - Sullivan Square Station,Boston,1.06,83
Windy,Boat-F6,Winthrop Ferry,Boston,1.06,83
Windy,Boat-Lynn,Lynn Ferry,Boston,1.06,83
Windy,CR-Foxboro,Foxboro Event Service,Boston,1.06,83
Windy,CR-Franklin,Franklin/Foxboro Line,Boston,1.06,83
Windy,FS,Franklin Avenue Shuttle,New York,1.06,67
Windy,FX,Brooklyn F Express,New York,1.06,67
Windy,Green-E,Green Line E,Boston,1.06,83
Windy,Q,Broadway Express,New York,1.06,67
Windy,Shuttle-AirportGovernmentCenterLocal,Airport - Government Center (Local),Boston,1.06,83
Windy,Shuttle-AirportGovernmentCenterLocalViaGate,Airport - Government Center via Maverick,Boston,1.06,83
Windy,Shuttle-AlewifeLittletonLocal,Littleton/Route 495 - Alewife (Local),Boston,1.06,83
Windy,Shuttle-AlewifeParkSt,Alewife - Park Street,Boston,1.06,83
Windy,Shuttle-AndersonWoburnNorthStationExpress,Anderson/Woburn - North Station (Express),Boston,1.06,83
Windy,Shuttle-AshlandFramingham,Ashland - Framingham,Boston,1.06,83
Windy,Shuttle-AshmontJFK,Ashmont - JFK/UMass,Boston,1.06,83
Windy,Shuttle-BackBayBostonUniversityEast,Boston University East - Back Bay,Boston,1.06,83
Windy,Shuttle-BackBayJackson,Jackson Square - Back Bay,Boston,1.06,83
Windy,Shuttle-BackBayKenmore,Kenmore - Back Bay,Boston,1.06,83
Windy,Shuttle-BeverlyRockportLocal,Beverly - Rockport (Local),Boston,1.06,83
Windy,Shuttle-BlandfordBostonCollege,Boston College - Blandford Street,Boston,1.06,83
Windy,Shuttle-BroadwayJFK,JFK/UMass - Broadway,Boston,1.06,83
Windy,Shuttle-BroadwayNorthQuincy,North Quincy - Broadway,Boston,1.06,83
Windy,Shuttle-BrooklineHillsRiverside,Riverside - Brookline Hills,Boston,1.06,83
Windy,Shuttle-ChelseaLynn,Lynn - Chelsea,Boston,1.06,83
Windy,Shuttle-ClevelandCircleKenmore,Cleveland Circle - Kenmore,Boston,1.06,83
Windy,Shuttle-CopleyKenmore,Kenmore - Copley,Boston,1.06,83
Windy,Shuttle-FenwayRiverside,Riverside - Fenway,Boston,1.06,83
Windy,Shuttle-ForestHillsBackBay,Forest Hills - Back Bay (Shuttle),Boston,1.06,83
Windy,Shuttle-ForestHillsBackBayViaCopley,Forest Hills - Back Bay via Copley (Shuttle),Boston,1.06,83
Windy,Shuttle-ForgeParkReadville,Forge Park/495 - Readville,Boston,1.06,83
Windy,Shuttle-FraminghamWorcesterExpress,Worcester - Framingham (Express),Boston,1.06,83
Windy,Shuttle-HarvardJFK,Harvard - JFK/UMass via Congress Street,Boston,1.06,83
Windy,Shuttle-HaverhillNorthStation,Haverhill - North Station,Boston,1.06,83
Windy,Shuttle-HaverhillReadingExpress,Haverhill - Reading (Express),Boston,1.06,83
Windy,Shuttle-HaverhillReadingLocal,Haverhill - Reading (Local),Boston,1.06,83
Windy,Shuttle-HeathPrudential,Heath Street - Prudential,Boston,1.06,83
Windy,Shuttle-JFKMattapan,Mattapan - JFK/UMass,Boston,1.06,83
Windy,Shuttle-JFKNorthQuincy,North Quincy - JFK/UMass,Boston,1.06,83
Windy,Shuttle-JFKPark,JFK/UMass - Park Street,Boston,1.06,83
Windy,Shuttle-KenmoreRiverside,Riverside - Kenmore,Boston,1.06,83
Windy,Shuttle-LittletonWachusett,Wachusett - Littleton/Route 495,Boston,1.06,83
Windy,Shuttle-LowellWilmington,Lowell - Wilmington,Boston,1.06,83
Windy,Shuttle-NewtonHighlandsKenmore,Newton Highlands - Kenmore,Boston,1.06,83
Windy,Shuttle-NorthStationOakGroveLocal,North Station - Oak Grove (Local),Boston,1.06,83
Windy,Shuttle-NorthStationUnionSquare,Union Square - North Station,Boston,1.06,83
Windy,Shuttle-NorthStationWellingtonExpress,North Station - Wellington (Express),Boston,1.06,83
Windy,Shuttle-OrientHeightsGovernmentCenterLocal,Orient Heights - Government Center (Local),Boston,1.06,83
Windy,Shuttle-RiversideCopley,Riverside - Copley (Shuttle),Boston,1.06,83
Windy,Shuttle-RockportSalemLocal,Rockport - Salem (Local),Boston,1.06,83
Windy,Y,Yellow Line,Chicago,1.06,71
Windy,Z,Nassau St Express,New York,1.06,67
Windy,10,City Point - Arlington Station,Boston,1.05,83
Windy,111A,Pullman Shuttle,Chicago,1.05,71
Windy,116,Wonderland Station - Maverick Station,Boston,1.05,83
Windy,120,Ogilvie/Streeterville Express,Chicago,1.05,71
Windy,125,Water Tower Express,Chicago,1.05,71
Windy,137,Reading Depot - Malden Center Station,Boston,1.05,83
Windy,21,Cermak,Chicago,1.05,71
Windy,225,Weymouth Landing - Quincy Center Station,Boston,1.05,83
Windy,23,Ashmont Station - Ruggles Station via Washington Street,Boston,1.05,83
Windy,24,Wakefield Avenue & Truman Parkway - Ashmont Station,Boston,1.05,83
Windy,26,South Shore Express,Chicago,1.05,71
Windy,28,Stony Island,Chicago,1.05,71
Windy,3,King Drive,Chicago,1.05,71
Windy,31,Mattapan Station - Forest Hills Station via Morton Street,Boston,1.05,83
Windy,41,Centre Street & Eliot Street - JFK/UMass Station,Boston,1.05,83
Windy,429,"Northgate Shopping Center - Central Square, Lynn",Boston,1.05,83
Windy,435,"Liberty Tree Mall - Central Square, Lynn via Peabody Square",Boston,1.05,83
Windy,450,Salem Depot - Wonderland or Haymarket Station,Boston,1.05,83
Windy,505,Waltham Center - Federal Street & Franklin Street,Boston,1.05,83
Windy,51,51st,Chicago,1.05,71
Windy,554,Waverley Square - Newton Corner,Boston,1.05,83
Windy,55A,55th/Austin,Chicago,1.05,71
Windy,63,63rd,Chicago,1.05,71
Windy,63W,West 63rd,Chicago,1.05,71
Windy,65,Grand,Chicago,1.05,71
Windy,66,Chicago,Chicago,1.05,71
Windy,71,Watertown Square - Harvard Station,Boston,1.05,83
Windy,73,Waverley Square - Harvard Station,Boston,1.05,83
Windy,74,Belmont Center - Harvard via Concord Avenue,Boston,1.05,83
Windy,74,Fullerton,Chicago,1.05,71
Windy,746,Silver Line Way - South Station,Boston,1.05,83
Windy,75,Belmont Center - Harvard via Huron Avenue,Boston,1.05,83
Windy,78,Arlmont Village - Harvard Station,Boston,1.05,83
Windy,8,Halsted,Chicago,1.05,71
Windy,81W,West Lawrence,Chicago,1.05,71
Windy,96,Medford Square - Harvard Station,Boston,1.05,83
Windy,Boat-F1,Hingham/Hull Ferry,Boston,1.05,83
Windy,CR-Lowell,Lowell Line,Boston,1.05,83
Windy,CR-Needham,Needham Line,Boston,1.05,83
Windy,D,6 Avenue Express,New York,1.05,67
Windy,G,Brooklyn-Queens Crosstown,New York,1.05,67
Windy,J,Nassau St Local,New York,1.05,67
Windy,Mattapan,Mattapan Trolley,Boston,1.05,83
Windy,P,Purple Line,Chicago,1.05,71
Windy,Pink,Pink Line,Chicago,1.05,71
Windy,SI,Staten Island Railway,New York,1.05,67
Windy,Shuttle-AirportGovernmentCenterExpress,Airport - Government Center (Express),Boston,1.05,83
Windy,Shuttle-BabcockBlandford,Babcock Street - Blandford Street,Boston,1.05,83
Windy,Shuttle-BabcockKenmore,Babcock Street - Kenmore,Boston,1.05,83
Windy,Shuttle-BeverlyNewburyportExpress,Newburyport - Beverly (Express),Boston,1.05,83
Windy,Shuttle-BraintreeSouthStationExpress,Braintree - South Station (Express),Boston,1.05,83
Windy,Shuttle-BraintreeSouthWeymouth,South Weymouth - Braintree,Boston,1.05,83
Windy,Shuttle-BrooklineHillsReservoir,Reservoir - Brookline Hills,Boston,1.05,83
Windy,Shuttle-ClevelandCircleCoolidgeCorner,Cleveland Circle - Coolidge Corner,Boston,1.05,83
Windy,Shuttle-CopleyRiversideExpress,Riverside - Copley (Express),Boston,1.05,83
Windy,Shuttle-CopleyRuggles,Ruggles - Copley,Boston,1.05,83
Windy,Shuttle-CopleyWoodlandLimited,Woodland - Copley via Riverside (Express),Boston,1.05,83
Windy,Shuttle-FenwayNewtonHighlands,Newton Highlands - Fenway,Boston,1.05,83
Windy,Shuttle-ForestHillsJackson,Forest Hills - Jackson Square,Boston,1.05,83
Windy,Shuttle-GovernmentCenterMedfordTufts,Government Center - Medford/Tufts (Shuttle),Boston,1.05,83
Windy,Shuttle-GovernmentCenterNorthStation,North Station - Government Center,Boston,1.05,83
Windy,Shuttle-HaymarketAirportLocal,Haymarket - Airport (Local),Boston,1.05,83
Windy,Shuttle-JFKKendall,Kendall/MIT - JFK/UMass,Boston,1.05,83
Windy,Shuttle-ManchesterGloucester,Manchester - Gloucester,Boston,1.05,83
Windy,Shuttle-MedfordNorthStation,Medford/Tufts - North Station,Boston,1.05,83
Windy,Shuttle-NewburyportOakGroveExpress,Newburyport - Oak Grove (Express),Boston,1.05,83
Windy,Shuttle-NorthStationMedfordTufts,North Station - Medford/Tufts (Shuttle),Boston,1.05,83
Windy,Shuttle-NorthStationOakGroveExpress,North Station - Oak Grove (Express),Boston,1.05,83
Windy,Shuttle-NorthStationWellingtonLocal,North Station - Wellington (Local),Boston,1.05,83
Windy,Shuttle-OakGroveRockportLimited,Rockport - Oak Grove (Limited),Boston,1.05,83
Windy,Shuttle-OrientHeightsGovernmentCenterExpress,Orient Heights - Government Center (Express),Boston,1.05,83
Windy,Shuttle-ReservoirRiverside,Riverside - Reservoir,Boston,1.05,83
Windy,1,Harvard Square - Nubian Station,Boston,1.04,83
Windy,111,111th/King Drive,Chicago,1.04,71
Windy,12,Roosevelt,Chicago,1.04,71
Windy,120,Orient Heights Station - Jeffries Point,Boston,1.04,83
Windy,132,Redstone Shopping Center - Malden Center Station,Boston,1.04,83
Windy,136,Sheridan/LaSalle Express,Chicago,1.04,71
Windy,14,Roslindale Square - Heath Street,Boston,1.04,83
Windy,143,Stockton/Michigan Express,Chicago,1.04,71
Windy,146,Inner Lake Shore/Michigan Express,Chicago,1.04,71
Windy,17,Fields Corner Station - Andrew Station,Boston,1.04,83
Windy,211,Quincy Center Station - Squantum,Boston,1.04,83
Windy,3,7 Avenue Express,New York,1.04,67
Windy,31,31st,Chicago,1.04,71
Windy,39,Pershing,Chicago,1.04,71
Windy,4,North Station - Design Center,Boston,1.04,83
Windy,411,Kennedy Drive or Jack Satter House - Malden Center Station,Boston,1.04,83
Windy,42,Forest Hills Station - Nubian Station,Boston,1.04,83
Windy,43,Ruggles Station - Park Street Station,Boston,1.04,83
Windy,47,47th,Chicago,1.04,71
Windy,49,Western,Chicago,1.04,71
Windy,50,Damen,Chicago,1.04,71
Windy,53,Pulaski,Chicago,1.04,71
Windy,55,Garfield,Chicago,1.04,71
Windy,57,Laramie,Chicago,1.04,71
Windy,59,Needham Junction - Watertown Square,Boston,1.04,83
Windy,62,Bedford VA Hospital - Alewife Station,Boston,1.04,83
Windy,62H,Archer/Harlem,Chicago,1.04,71
Windy,65,Brighton Center - Kenmore Station,Boston,1.04,83
Windy,72,North,Chicago,1.04,71
Windy,749,Nubian Station - Temple Place,Boston,1.04,83
Windy,7X,Flushing Express,New York,1.04,67
Windy,90,Harlem,Chicago,1.04,71
Windy,95,95th,Chicago,1.04,71
Windy,97,Malden Center Station - Wellington Station,Boston,1.04,83
Windy,A,8 Avenue Express,New York,1.04,67
Windy,B,6 Avenue Express,New York,1.04,67
Windy,Blue,Blue Line,Chicago,1.04,71
Windy,CR-Fairmount,Fairmount Line,Boston,1.04,83
Windy,CR-Providence,Providence/Stoughton Line,Boston,1.04,83
Windy,N,Broadway Local,New York,1.04,67
Windy,N5,South Shore Night Bus,Chicago,1.04,71
Windy,Shuttle-AlewifeHarvardViaBrattle,Alewife - Harvard via Brattle Street,Boston,1.04,83
Windy,Shuttle-AlewifeKendall,Alewife - Kendall/MIT,Boston,1.04,83
Windy,Shuttle-BabcockBostonCollege,Boston College - Babcock Street,Boston,1.04,83
Windy,Shuttle-BackBayBostonLanding,Boston Landing - Back Bay,Boston,1.04,83
Windy,Shuttle-BackBayForestHills,Forest Hills - Back Bay,Boston,1.04,83
Windy,Shuttle-BeverlyNorthStationLimited,Beverly - North Station (Limited),Boston,1.04,83
Windy,Shuttle-BlandfordWashington,Washington Street - Blandford Street,Boston,1.04,83
Windy,Shuttle-FenwayKenmore,Fenway - Kenmore,Boston,1.04,83
Windy,Shuttle-ForgeParkSouthStation,Forge Park/495 - South Station,Boston,1.04,83
Windy,Shuttle-GovernmentCenterUnionSquare,Union Square - Government Center,Boston,1.04,83
Windy,Shuttle-JFKUMassKendallMIT,JFK/UMass - Kendall/MIT (Shuttle),Boston,1.04,83
Windy,Shuttle-KenmoreStMarysRiverside,Riverside - Kenmore via Saint Mary's Street,Boston,1.04,83
Windy,Shuttle-NewburyportOakGroveLimited,Newburyport - Oak Grove (Limited),Boston,1.04,83
Windy,Shuttle-RockportSalemExpress,Rockport - Salem (Express),Boston,1.04,83
Windy,Shuttle-SouthStationSouthWeymouth,South Weymouth - South Station,Boston,1.04,83
Windy,Shuttle-SuffolkDownsWonderland,Wonderland - Suffolk Downs,Boston,1.04,83
Windy,X9,Ashland Express,Chicago,1.04,71
Windy,111,Woodlawn - Haymarket Station,Boston,1.03,83
Windy,112,Vincennes/111th,Chicago,1.03,71
Windy,119,Michigan/119th,Chicago,1.03,71
Windy,131,Melrose Highlands - Malden Center Station,Boston,1.03,83
Windy,152,Addison,Chicago,1.03,71
Windy,156,LaSalle,Chicago,1.03,71
Windy,195,Lemuel Shattuck Hospital - Park Street & Tremont Street,Boston,1.03,83
Windy,24,Wentworth,Chicago,1.03,71
Windy,30,South Chicago,Chicago,1.03,71
Windy,354,"North Burlington - State Street, Boston",Boston,1.03,83
Windy,4,Lexington Avenue Express,New York,1.03,67
Windy,43,43rd,Chicago,1.03,71
Windy,439,Nahant - Wonderland Station,Boston,1.03,83
Windy,441,Marblehead - Wonderland Station via Paradise Road,Boston,1.03,83
Windy,5,Lexington Avenue Express,New York,1.03,67
Windy,50,Cleary Square - Forest Hills Station,Boston,1.03,83
Windy,52A,South Kedzie,Chicago,1.03,71
Windy,54B,South Cicero,Chicago,1.03,71
Windy,60,Blue Island/26th,Chicago,1.03,71
Windy,67,67th/69th/71st,Chicago,1.03,71
Windy,7,Flushing Local,New York,1.03,67
Windy,70,Division,Chicago,1.03,71
Windy,71,71st/South Shore,Chicago,1.03,71
Windy,77,Belmont,Chicago,1.03,71
Windy,80,Irving Park,Chicago,1.03,71
Windy,85,Spring Hill - Kendall/MIT Station,Boston,1.03,83
Windy,93,California/Dodge,Chicago,1.03,71
Windy,96,Lunt,Chicago,1.03,71
Windy,C,8 Avenue Local,New York,1.03,67
Windy,E,8 Avenue Local,New York,1.03,67
Windy,G,Green Line,Chicago,1.03,71
Windy,GS,42 St Shuttle,New York,1.03,67
Windy,Green-B,Green Line B,Boston,1.03,83
Windy,Shuttle-AirportWonderland,Airport - Wonderland,Boston,1.03,83
Windy,Shuttle-AndersonWoburnReading,Reading - Anderson/Woburn,Boston,1.03,83
Windy,Shuttle-AttleboroProvidenceLocal,Providence - Attleboro (Local),Boston,1.03,83
Windy,Shuttle-BabcockStreetBackBayViaCopley,Babcock Street - Back Bay via Copley (Shuttle),Boston,1.03,83
Windy,Shuttle-BackBayWellesleyHillsLocal,Wellesley Hills - Back Bay (Local),Boston,1.03,83
Windy,Shuttle-BroadwayKendallOmitDTX,Kendall/MIT - Broadway via Pearl Street,Boston,1.03,83
Windy,Shuttle-ForestHillsRuggles,Forest Hills - Ruggles,Boston,1.03,83
Windy,Shuttle-GovernmentCenterWonderland,Wonderland - Government Center,Boston,1.03,83
Windy,Shuttle-HalifaxKingston,Kingston - Halifax,Boston,1.03,83
Windy,Shuttle-KenmoreStMarysNotFenway,Saint Mary's Street - Kenmore,Boston,1.03,83
Windy,Shuttle-NorthStationSullivanSquare,North Station - Sullivan Square via East Somerville,Boston,1.03,83
Windy,Shuttle-OakGroveReading,Reading - Oak Grove,Boston,1.03,83
Windy,W,Broadway Local,New York,1.03,67
Windy,X49,Western Express,Chicago,1.03,71
Windy,108,Halsted/95th,Chicago,1.02,71
Windy,115,Pullman/115th,Chicago,1.02,71
Windy,119,Northgate Shopping Center - Beachmont Station,Boston,1.02,83
Windy,155,Devon,Chicago,1.02,71
Windy,172,U. of Chicago/Kenwood,Chicago,1.02,71
Windy,18,Ashmont Station - Andrew Station,Boston,1.02,83
Windy,192,University of Chicago Hospitals Express,Chicago,1.02,71
Windy,206,Evanston Circulator,Chicago,1.02,71
Windy,33,River Street & Milton Street - Mattapan Station,Boston,1.02,83
Windy,37,Sedgwick,Chicago,1.02,71
Windy,44,Wallace/Racine,Chicago,1.02,71
Windy,441442,Marblehead - Wonderland Station,Boston,1.02,83
Windy,73,Armitage,Chicago,1.02,71
Windy,76,Diversey,Chicago,1.02,71
Windy,86,Narragansett/Ridgeland,Chicago,1.02,71
Windy,F,Queens Blvd Express/6 Av Local,New York,1.02,67
Windy,Shuttle-AshmontBraintree,Ashmont - Braintree,Boston,1.02,83
Windy,Shuttle-BeverlyNewburyportLocal,Newburyport - Beverly (Local),Boston,1.02,83
Windy,Shuttle-KendallPark,Kendall/MIT - Park Street,Boston,1.02,83
Windy,Shuttle-LynnNorthStationExpress,Lynn - North Station (Express),Boston,1.02,83
Windy,Shuttle-NorthStationSwampscottLimited,Swampscott - North Station (Limited),Boston,1.02,83
Windy,Shuttle-OrientHeightsWonderland,Wonderland - Orient Heights,Boston,1.02,83
Windy,Shuttle-ReadvilleSouthStation,Readville - South Station,Boston,1.02,83
Windy,165,West 65th,Chicago,1.01,71
Windy,2,7 Avenue Express,New York,1.01,67
Windy,36,Broadway,Chicago,1.01,71
Windy,501,Brighton Center - Federal Street & Franklin Street,Boston,1.01,83
Windy,55,West Fenway - Arlington Station,Boston,1.01,83
Windy,6,Lexington Avenue Local,New York,1.01,67
Windy,Brn,Brown Line,Chicago,1.01,71
Windy,H,Rockaway Park Shuttle,New York,1.01,67
